code,name,mktcap_raw,market_cap_yuan
601611,中国核建,3610573.385976,36105733859.76
600515,海南机场,3610397.834232,36103978342.32
000967,盈峰环境,3605939.23289,36059392328.9
600301,华锡有色,3604369.495342,36043694953.42
688449,联芸科技,3594440.0,35944400000.0
300806,斯迪克,3590593.284263,35905932842.63
300255,常山药业,3584337.4242,35843374242.0
301486,致尚科技,3581192.09085,35811920908.5
000876,新 希 望,3579706.313415,35797063134.15
600663,陆家嘴,3549783.343695,35497833436.95
002636,金安国纪,3549728.0,35497280000.0
688538,和辉光电,3549025.469625,35490254696.25
688300,联瑞新材,3546940.93191,35469409319.1
688180,君实生物,3526679.706885,35266797068.85
002015,协鑫能科,3522614.41238,35226144123.8
600588,用友网络,3519507.33127,35195073312.7
002601,龙佰集团,3509613.138432,35096131384.32
603929,亚翔集成,3508278.48,35082784800.0
300811,铂科新材,3505675.98024,35056759802.4
600332,白云山,3503579.495095,35035794950.950005
603119,浙江荣泰,3498218.043264,34982180432.64
600839,四川长虹,3489880.631832,34898806318.32
600637,东方明珠,3486290.110229,34862901102.29
000729,燕京啤酒,3480896.086135,34808960861.35
600177,雅戈尔,3476828.310304,34768283103.04
600085,同仁堂,3469819.76286,34698197628.6
002517,恺英网络,3469583.812016,34695838120.16
688368,晶丰明源,3460723.95875,34607239587.5
002756,永兴材料,3458336.3791,34583363791.0
002939,长城证券,3457503.901292,34575039012.92
600536,中国软件,3452209.001048,34522090010.48
603298,杭叉集团,3450044.937066,34500449370.659996
600060,海信视像,3449041.667322,34490416673.22
300339,润和软件,3448458.94153,34484589415.3
603650,彤程新材,3442671.63636,34426716363.6
002252,上海莱士,3438476.145566,34384761455.66
601162,天风证券,3425154.97956,34251549795.6
600299,安迪苏,3418554.97527,34185549752.699997
300347,泰格医药,3418273.4185,34182734185.0
601933,永辉超市,3403138.872375,34031388723.749996
000921,海信家电,3398449.313634,33984493136.339996
000547,航天发展,3388752.73028,33887527302.8
000582,北部湾港,3385478.6256,33854786256.0
000962,东方钽业,3382074.584392,33820745843.92
300496,中科创达,3373524.745872,33735247458.72
603435,C嘉德,3363402.2305,33634022305.0
000060,中金岭南,3353085.20579,33530852057.9
601717,中创智领,3351195.66861,33511956686.100002
000811,冰轮环境,3350605.67736,33506056773.600002
600884,杉杉股份,3344876.927281,33448769272.81
688778,厦钨新能,3344587.807041,33445878070.41
301297,富乐德,3342857.815804,33428578158.04
002378,章源钨业,3342343.946812,33423439468.120003
000062,深圳华强,3338542.555824,33385425558.239998
601866,中远海发,3325809.26664,33258092666.4
601236,红塔证券,3325335.35811,33253353581.1
300413,芒果超媒,3318658.72581,33186587258.100002
000629,钒钛股份,3316868.380665,33168683806.65
300474,景嘉微,3303998.727806,33039987278.06
300122,智飞生物,3298642.271366,32986422713.660004
601112,振石股份,3292773.166364,32927731663.640003
002271,东方雨虹,3286851.015616,32868510156.16
300456,赛微电子,3278850.414052,32788504140.519997
600348,华阳股份,3275610.0,32756100000.0
603345,安井食品,3268231.267192,32682312671.920002
688248,南网科技,3262271.9,32622719000.0
002518,科士达,3260460.5264,32604605264.0
300903,科翔股份,3235792.936216,32357929362.16
603290,斯达半导,3232891.791,32328917910.000004
601696,中银证券,3230814.0,32308140000.0
002948,青岛银行,3230296.87182,32302968718.2
601016,节能风电,3219858.937128,32198589371.28
600109,国金证券,3208846.01206,32088460120.600002
003022,联泓新科,3205363.2,32053632000.0
002149,西部材料,3202685.63744,32026856374.4
002364,中恒电气,3199358.27792,31993582779.199997
002244,滨江集团,3183007.09947,31830070994.699997
603087,甘李药业,3176467.825142,31764678251.42
001270,铖昌科技,3174787.820103,31747878201.03
000423,东阿阿胶,3170297.904552,31702979045.52
301205,联特科技,3165753.6,31657536000.0
002025,航天电器,3164310.67698,31643106769.8
000728,国元证券,3150647.637302,31506476373.02
600925,苏能股份,3148222.222273,31482222222.73
603568,伟明环保,3148010.545342,31480105453.420002
002456,欧菲光,3146495.33305,31464953330.5
000564,供销大集,3142103.023596,31421030235.96
300073,当升科技,3133498.646676,31334986466.760002
600298,安琪酵母,3126858.761613,31268587616.13
600517,国网英大,3122265.916224,31222659162.24
688400,凌云光,3113080.64592,31130806459.2
002335,科华数据,3104338.768943,31043387689.43
603596,伯特利,3103139.564822,31031395648.22
002608,江苏国信,3101803.436984,31018034369.839996
600816,建元信托,3101001.20001,31010012000.1
000877,天山股份,3100174.378584,31001743785.839996
603160,汇顶科技,3098147.12025,30981471202.5
002459,晶澳科技,3097891.345536,30978913455.36
000661,长春高新,3092574.407349,30925744073.49
300896,爱美客,3092490.86342,30924908634.199997
688608,恒玄科技,3085914.494355,30859144943.55
688617,惠泰医疗,3085288.915625,30852889156.25
600499,科达制造,3083913.076728,30839130767.28
688318,财富趋势,3081629.487104,30816294871.04
002130,沃尔核材,3079752.1964,30797521963.999996
600329,达仁堂,3076526.95222,30765269522.199997
300236,上海新阳,3068951.424329,30689514243.29
600483,福能股份,3058151.58,30581515800.0
600577,精达股份,3054556.10274,30545561027.4
002673,西部证券,3052724.304515,30527243045.15
300487,蓝晓科技,3048194.334292,30481943342.920002
300724,捷佳伟创,3043723.840434,30437238404.34
688018,乐鑫科技,3031682.428944,30316824289.44
688169,石头科技,3031544.5056,30315445055.999996
002797,第一创业,3021525.6,30215256000.0
600562,国睿科技,3020198.26688,30201982668.8
688065,凯赛生物,3012106.179744,30121061797.440002
300623,捷捷微电,3009633.067023,30096330670.230003
601990,南京证券,3004945.783985,30049457839.850002
600282,南钢股份,3002399.322357,30023993223.57
603667,五洲新春,2990500.75121,29905007512.1
920185,贝特瑞,2990026.175546,29900261755.46
300814,中富电路,2986310.0592,29863100592.0
000800,一汽解放,2972453.7089,29724537089.0
600246,万通发展,2968884.863328,29688848633.28
688297,中无人机,2953800.0,29538000000.0
002157,正邦科技,2950801.865891,29508018658.909996
603225,新凤鸣,2950711.55902,29507115590.2
002545,东方铁塔,2948427.13671,29484271367.100002
603198,迎驾贡酒,2944800.0,29448000000.0
301606,绿联科技,2944199.983376,29441999833.760002
002498,汉缆股份,2927580.48,29275804800.0
300677,英科医疗,2926747.08561,29267470856.1
300257,开山股份,2922280.587938,29222805879.38
600595,中孚实业,2917754.922992,29177549229.92
600667,太极实业,2911426.711776,29114267117.76
600575,淮河能源,2909717.62102,29097176210.2
600688,上海石化,2899219.8125,28992198125.0
601001,晋控煤业,2893827.3,28938273000.0
603730,岱美股份,2889848.11351,28898481135.100002
603063,禾望电气,2888203.80915,28882038091.5
688102,斯瑞新材,2883317.836356,28833178363.56
601155,新城控股,2873663.518544,28736635185.440002
600312,平高电气,2871245.489844,28712454898.44
603766,隆鑫通用,2870851.5063,28708515063.0
600961,株冶集团,2864570.11701,28645701170.100002
000791,甘肃能源,2854578.97296,28545789729.6
000429,粤高速Ａ,2853950.36199,28539503619.9
605111,新洁能,2853334.73529,28533347352.9
003021,兆威机电,2838383.8441,28383838441.0
603067,振华股份,2834731.315808,28347313158.08
688692,达梦数据,2830886.76,28308867599.999996
000959,首钢股份,2830563.09005,28305630900.500004
688362,甬矽电子,2828689.973481,28286899734.809998
688531,日联科技,2827682.102364,28276821023.64
601865,福莱特,2809113.512073,28091135120.73
600012,皖通高速,2807216.473627,28072164736.27
600259,中稀有色,2806211.92531,28062119253.1
603005,晶方科技,2804990.507506,28049905075.059998
688372,伟测科技,2801669.8387,28016698387.000004
600737,中粮糖业,2797613.482224,27976134822.24
688333,铂力特,2792874.053494,27928740534.94
000733,振华科技,2789688.915654,27896889156.539997
603728,鸣志电器,2787663.0375,27876630375.0
002497,雅化集团,2782285.92328,27822859232.800003
601399,国机重装,2777219.01765,27772190176.5
002266,浙富控股,2776652.385864,27766523858.64
000932,华菱钢铁,2775306.7098,27753067098.0
002046,国机精工,2767280.997494,27672809974.94
603127,昭衍新药,2760598.84248,27605988424.8
002223,鱼跃医疗,2754806.600892,27548066008.92
002747,埃斯顿,2751451.001879,27514510018.79
600873,梅花生物,2748156.817,27481568169.999996
603092,德力佳,2747600.6869,27476006869.0
300323,华灿光电,2746113.964524,27461139645.239998
002603,以岭药业,2743298.227392,27432982273.920002
002859,洁美科技,2742169.745912,27421697459.12
688545,兴福电子,2741040.0,27410400000.0
000683,博源化工,2735588.02816,27355880281.600002
603115,海星股份,2735296.6432,27352966432.0
600396,华电辽能,2734816.559169,27348165591.69
605090,九丰能源,2734719.622232,27347196222.32
600398,海澜之家,2732776.298424,27327762984.239998
002716,湖南白银,2724280.54339,27242805433.899998
002402,和而泰,2721210.472755,27212104727.55
000513,丽珠集团,2715220.128918,27152201289.18
603663,三祥新材,2714621.29675,27146212967.500004
002152,广电运通,2714337.507514,27143375075.14
600977,中国电影,2712751.0,27127510000.0
603737,三棵树,2701887.586126,27018875861.260002
600153,建发股份,2699470.390981,26994703909.809998
002624,完美世界,2698496.049964,26984960499.64
600369,西南证券,2691269.19522,26912691952.2
000400,许继电气,2687125.492862,26871254928.620003
600546,山煤国际,2686228.0697,26862280697.0
603338,浙江鼎力,2682631.062942,26826310629.420002
688343,云天励飞,2670414.69988,26704146998.800003
000737,北方铜业,2670412.44187,26704124418.7
601118,海南橡胶,2670362.945328,26703629453.28
688813,泰金新能,2670080.0,26700800000.0
601608,中信重工,2669879.653771,26698796537.71
002841,视源股份,2669223.450075,26692234500.75
688266,泽璟制药,2667729.098508,26677290985.079998
600100,同方股份,2666836.979548,26668369795.48
002865,钧达股份,2665993.73538,26659937353.8
300085,银之杰,2664741.457485,26647414574.850002
688279,峰岹科技,2663049.12672,26630491267.2
300699,光威复材,2660326.4,26603264000.0
600732,爱旭股份,2655031.403442,26550314034.420002
600098,广州发展,2650433.925636,26504339256.36
600126,杭钢股份,2644339.051989,26443390519.89
000034,神州数码,2631322.247844,26313222478.44
002085,万丰奥威,2630765.62728,26307656272.800003
003035,南网能源,2628787.878178,26287878781.78
688349,三一重能,2615920.190595,26159201905.95
000738,航发控制,2615900.977989,26159009779.89
002491,通鼎互联,2612508.318,26125083180.0
000415,渤海租赁,2609867.981004,26098679810.04
300602,飞荣达,2608493.761173,26084937611.73
603881,数据港,2606990.129371,26069901293.71
600602,云赛智联,2606785.60523,26067856052.3
601069,西部黄金,2605457.49178,26054574917.8
688700,东威科技,2600269.45104,26002694510.4
600161,天坛生物,2598266.080044,25982660800.44
688800,瑞可达,2597255.50238,25972555023.8
601000,XD唐山港,2595556.732932,25955567329.32
000887,中鼎股份,2590851.822096,25908518220.96
001339,智微智能,2589006.23982,25890062398.199997
601106,中国一重,2585384.163479,25853841634.789997
300383,光环新网,2583140.921139,25831409211.39
601156,东航物流,2581365.334056,25813653340.56
000155,川能动力,2579097.173774,25790971737.739998
300024,机器人,2578576.05765,25785760576.5
600566,济川药业,2577889.34122,25778893412.199997
000029,深深房Ａ,2577709.68,25777096800.0
688785,恒运昌,2574695.19464,25746951946.399998
002683,广东宏大,2570691.168129,25706911681.289997
688097,博众精工,2567331.35322,25673313532.2
603061,金海通,2566500.0,25665000000.0
301599,理奇智能,2566293.6,25662936000.0
600598,北大荒,2561636.748869,25616367488.69
600704,物产中大,2559734.04555,25597340455.5
000969,安泰科技,2559065.251092,25590652510.92
688726,拉普拉斯,2558824.231157,25588242311.570004
603885,吉祥航空,2557470.168828,25574701688.28
688615,合合信息,2554664.0,25546640000.0
603876,鼎胜新材,2554555.568537,25545555685.370003
600320,振华重工,2549883.094484,25498830944.84
688257,新锐股份,2549578.298904,25495782989.039997
603939,益丰药房,2544811.502769,25448115027.69
600862,中航高科,2543707.669382,25437076693.82
601606,长城军工,2542765.9124,25427659123.999996
002975,博杰股份,2540651.894352,25406518943.52
000830,鲁西化工,2540361.560674,25403615606.74
600641,先导基电,2536653.79968,25366537996.800003
000158,常山北明,2533807.502785,25338075027.85
688192,迪哲医药,2531432.512164,25314325121.64
000519,中兵红箭,2528887.111312,25288871113.12
000875,电投绿能,2517325.814444,25173258144.44
688523,航天环宇,2514111.52,25141115200.0
301362,民爆光电,2513231.37,25132313700.0
600208,衢州发展,2510137.536,25101375360.0
002430,杭氧股份,2506555.166178,25065551661.780003
600583,海油工程,2502486.8168,25024868168.0
600323,瀚蓝环境,2501485.043928,25014850439.280003
001365,天海电子,2498475.0,24984750000.0
688502,茂莱光学,2498284.8,24982848000.0
300277,汽轮科技,2487231.8146,24872318146.0
688709,成都华微,2482429.707348,24824297073.48
600095,湘财股份,2481774.960924,24817749609.24
300726,宏达电子,2479275.8669,24792758668.999996
603618,杭电股份,2475124.70528,24751247052.8
002065,东华软件,2474632.3935,24746323934.999996
688727,恒坤新材,2473055.0784,24730550784.0
600132,重庆啤酒,2469221.052196,24692210521.96
300012,华测检测,2467026.161724,24670261617.239998
002007,华兰生物,2464682.8311,24646828311.0
002318,久立特材,2462470.2144,24624702144.0
603444,吉比特,2460924.01016,24609240101.600002
300503,昊志机电,2459341.517515,24593415175.149998
000951,中国重汽,2458396.381953,24583963819.530003
688503,聚和材料,2456641.47645,24566414764.5
000935,四川双马,2452170.349596,24521703495.96
