code,name,latest_date,benchmark,score,category,action,close,spread,spread_slope_60,spread_slope_120,spread_slope_250,below_zero_ratio_250,spread_breakout_level,price_breakout_level,volume_ratio,market_status,risk_flags,reason,score_positive_items,score_negative_items,missing_conditions,data_source
003816,中国广核,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,4.61,65.216,0.28339,0.29529,0.06554,0.0,无,无,0.762,强,跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
300031,宝通科技,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,25.57,-10.258,0.13728,-0.02591,-0.128,0.684,无,无,1.277,强,,60日差价斜率转正；长期弱势但短期转强；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_slope_60_positive:+10|long_weak_short_turn_positive:+10|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,,差价未站上零轴|120日差价斜率未转正|250日差价斜率未转正|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache
300166,东方国信,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,17.68,57.953,1.00654,0.70533,0.16507,0.172,无,无,0.754,强,跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
300480,光力科技,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,35.42,33.606,0.67068,0.80248,0.26426,0.732,无,无,1.266,强,一年内涨幅过大、跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,risk_price_double_from_250_low:-5|risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache
300661,圣邦股份,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,116.66,-1.823,0.56373,0.19683,-0.03761,0.992,无,无,0.648,强,相对强度过热,60日差价斜率转正；120日差价斜率转正；长期弱势但短期转强；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_slope_60_positive:+10|spread_slope_120_positive:+10|long_weak_short_turn_positive:+10|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_spread_zscore_hot:-5,差价未站上零轴|250日差价斜率未转正|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600066,宇通客车,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,32.76,716.346,2.45528,0.78087,1.14828,0.0,无,无,1.062,强,跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600105,永鼎股份,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,46.28,777.567,9.4617,4.86777,2.8935,0.0,无,无,1.21,强,一年内涨幅过大、跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,risk_price_double_from_250_low:-5|risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache
600188,兖矿能源,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,20.65,195.658,0.31964,1.18669,0.46339,0.0,无,无,0.591,强,跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600206,有研新材,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,29.1,88.227,0.92734,0.43138,0.1208,0.0,无,无,0.616,强,跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600546,山煤国际,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,13.33,312.082,1.03678,0.85432,0.41936,0.0,无,无,0.739,强,跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
600589,大位科技,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,11.63,549.109,0.77885,2.46192,0.93471,0.0,无,无,0.622,强,跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
601101,昊华能源,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,10.49,125.466,0.94884,0.59735,0.1543,0.0,无,无,0.403,强,跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
601858,中国科传,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,25.7,221.443,1.20423,0.85994,0.16601,0.0,无,无,0.552,强,跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
603296,华勤技术,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,109.95,92.837,0.90633,0.24161,0.10744,0.0,无,无,0.749,强,跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
688047,龙芯中科,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,159.67,66.679,0.30912,0.14352,0.05815,0.0,无,无,0.76,强,跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
688498,源杰科技,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,1041.1,1723.652,19.39132,11.33282,6.61857,0.0,无,无,1.314,强,一年内涨幅过大、跌破20日线,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,risk_price_double_from_250_low:-5|risk_below_stock_ma20:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|股价未站上20日线|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache
688536,思瑞浦,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,305.02,-39.695,0.3932,0.16105,-0.00838,1.0,无,无,0.884,强,一年内涨幅过大,60日差价斜率转正；120日差价斜率转正；长期弱势但短期转强；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_slope_60_positive:+10|spread_slope_120_positive:+10|long_weak_short_turn_positive:+10|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,risk_price_double_from_250_low:-5,差价未站上零轴|250日差价斜率未转正|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache
688612,威迈斯,2026-05-26,000300,53,剔除,不符合逐日差价图选股条件,34.55,-55.286,0.02831,-0.06503,-0.07963,1.0,无,无,1.276,强,,60日差价斜率转正；长期弱势但短期转强；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_slope_60_positive:+10|long_weak_short_turn_positive:+10|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,,差价未站上零轴|120日差价斜率未转正|250日差价斜率未转正|未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache
