code,name,latest_date,benchmark,score,category,action,close,spread,spread_slope_60,spread_slope_120,spread_slope_250,below_zero_ratio_250,spread_breakout_level,price_breakout_level,volume_ratio,market_status,risk_flags,reason,score_positive_items,score_negative_items,missing_conditions,data_source,is_core_candidate
688110,东芯股份,2026-05-26,000300,64,C类,强者恒强但已有过热风险，等待回踩或缩量整理,155.13,248.859,0.78082,0.42526,1.02384,0.208,无,无,1.424,强,一年内涨幅过大,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,risk_price_double_from_250_low:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
688147,微导纳米,2026-05-26,000300,64,C类,强者恒强但已有过热风险，等待回踩或缩量整理,84.78,181.075,0.56847,0.37124,0.80773,0.0,无,无,1.282,强,一年内涨幅过大,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,risk_price_double_from_250_low:-5,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点,cache,False
688182,灿勤科技,2026-05-26,000300,64,C类,强者恒强，趋势健康时可持续跟踪,37.17,58.37,0.54165,0.24034,0.0452,0.0,无,无,1.028,强,,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache,False
688337,普源精电,2026-05-26,000300,64,C类,强者恒强，趋势健康时可持续跟踪,62.9,129.621,1.67869,0.93559,0.25483,0.0,无,无,1.041,强,,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache,False
688351,微电生理,2026-05-26,000300,64,C类,强者恒强，趋势健康时可持续跟踪,26.47,79.987,0.383,0.0389,0.04507,0.0,无,无,0.741,强,,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；股价站上20日线；个股20日线高于60日线；指数站上60日线；指数20日线高于60日线,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|stock_above_ma20:+6|stock_ma20_above_ma60:+6|market_above_ma60:+5|market_ma20_above_ma60:+5,,未突破60日差价高点|未突破120日差价高点|未突破250日差价高点|未突破60日价格高点|未突破120日价格高点|未突破250日价格高点|成交量未达到1.2倍,cache,False
000636,风华高科,2026-05-26,000300,100,观察,信号不完整，等待价格或差价进一步确认,41.7,45.91,0.50174,0.36211,0.12077,0.964,250日,250日,2.654,强,一年内涨幅过大、相对强度过热,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,risk_price_double_from_250_low:-5|risk_spread_zscore_hot:-5,,cache,False
002245,蔚蓝锂芯,2026-05-26,000300,100,观察,信号不完整，等待价格或差价进一步确认,22.35,31.014,0.65223,0.23517,0.05519,0.964,250日,250日,2.332,强,一年内涨幅过大、相对强度过热,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,risk_price_double_from_250_low:-5|risk_spread_zscore_hot:-5,,cache,False
002579,中京电子,2026-05-26,000300,100,观察,信号不完整，等待价格或差价进一步确认,15.04,48.152,0.16634,0.09854,-0.0012,0.04,120日,120日,2.01,强,,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；长期弱势但短期转强；差价站上60日均线；差价突破60日高点；差价突破120日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|long_weak_short_turn_positive:+10|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,,250日差价斜率未转正|未突破250日差价高点|未突破250日价格高点,cache,False
002645,华宏科技,2026-05-26,000300,100,观察,信号不完整，等待价格或差价进一步确认,32.59,31.332,0.99583,0.42444,0.13455,0.936,250日,250日,1.256,强,一年内涨幅过大、相对强度过热,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5,risk_price_double_from_250_low:-5|risk_spread_zscore_hot:-5,,cache,False
002741,光华科技,2026-05-26,000300,100,观察,信号不完整，等待价格或差价进一步确认,28.13,35.479,0.22736,-0.03487,-0.01843,0.148,250日,250日,2.663,强,相对强度过热,差价位于零轴上方；60日差价斜率转正；长期弱势但短期转强；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_above_zero:+8|spread_slope_60_positive:+10|long_weak_short_turn_positive:+10|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,risk_spread_zscore_hot:-5,120日差价斜率未转正|250日差价斜率未转正,cache,False
301071,力量钻石,2026-05-26,000300,100,观察,信号不完整，等待价格或差价进一步确认,80.15,8.022,0.31137,0.22063,0.06256,0.992,250日,250日,1.961,强,一年内涨幅过大、相对强度过热,差价位于零轴上方；60日差价斜率转正；120日差价斜率转正；250日差价斜率为正；差价站上60日均线；差价突破60日高点；差价突破120日高点；差价突破250日高点；股价站上20日线；个股20日线高于60日线；股价突破60日高点；股价突破120日高点；股价突破250日高点；指数站上60日线；指数20日线高于60日线；成交量超过20日均量1.2倍；成交量超过20日均量1.5倍,spread_above_zero:+8|spread_slope_60_positive:+10|spread_slope_120_positive:+10|spread_slope_250_positive:+8|spread_above_ma60:+6|spread_breakout_60:+8|spread_breakout_120:+10|spread_breakout_250:+7|stock_above_ma20:+6|stock_ma20_above_ma60:+6|price_breakout_60:+6|price_breakout_120:+7|price_breakout_250:+7|market_above_ma60:+5|market_ma20_above_ma60:+5|volume_ratio_above_1_2:+5|volume_ratio_above_1_5:+5,risk_price_double_from_250_low:-5|risk_spread_zscore_hot:-5,,cache,False
